#ActLogModel=2.0.0
+-------------+ Condor Instruments Report +-------------+
SOFTWARE_VERSION : 2.2.0
LOG_FILE_VERSION : 1.0.3
LOG_CREATION_SV : 2.2.0
SUBJECT_NAME : 
SUBJECT_GENDER : 
SUBJECT_DATE_OF_BIRTH : 01/01/1900
DEVICE_PLACEMENT : 
SUBJECT_DESCRIPTION : -
DEVICE_ID : 3982
DEVICE_MODEL : AL0101
HARDWARE_VERSION : 1.0
FIRMWARE_VERSION : 1.7
MEMORY_SIZE : 7963136
LOG_SIZE : 700872
MEMORY_USAGE : 8.80 %
BATTERY_VOLTAGE : 4.0218
ERROR_FLAG : -
ERROR_CODE : 0
POWER_DOWN_FLAG : 0
TAT_THRESHOLD : -
ORIENTATION : 16
MODE : -
INTERVAL : -
DATA_CORRECTION : 0
DATA_CORRECTION : 0
FILE_DATE_TIME : 25/11/2024 13:19:57
CONNECTION_SYSTEM_DATE_TIME : 25/11/2024 13:19:33
CONNECTION_DEVICE_DATE_TIME : 25/11/2024 09:17:49
DEVICE_PLACEMENT : 
+-------------------------------------------------------+
DATE/TIME;EVENT;TEMPERATURE;ORIENTATION;PIM;PIMn;TAT;TATn;ZCM;ZCMn;LIGHT;IR LIGHT;CAP_SENS_1;CAP_SENS_2;F1;F2;F3;F4;F5;F6;F7;F8;MELANOPIC EDI;CLEAR;STATE
28/06/2024 03:55:44;0;24.00;16;3038;50.6333;104;1.73333;153;2.55;102.65;0.02;214;160;0.0031;0.0058;0.0086;0.0127;0.0170;0.0197;0.0239;0.0272;78.80;0.06;4
28/06/2024 03:56:44;0;24.44;16;46;0.766667;1;0.0166667;3;0.05;46.35;0.01;214;161;0.0014;0.0027;0.0039;0.0058;0.0078;0.0086;0.0101;0.0110;36.57;0.03;4
28/06/2024 03:57:44;0;24.62;16;0;0;0;0;0;0;189.90;0.03;214;161;0.0056;0.0105;0.0159;0.0238;0.0312;0.0354;0.0411;0.0462;151.22;0.11;4
28/06/2024 03:58:44;0;24.75;16;0;0;0;0;0;0;165.21;0.03;215;160;0.0048;0.0092;0.0139;0.0207;0.0272;0.0307;0.0355;0.0397;132.43;0.09;4
28/06/2024 03:59:44;0;24.81;16;20;0.333333;0;0;3;0.05;53.91;0.01;214;161;0.0016;0.0031;0.0046;0.0068;0.0090;0.0100;0.0116;0.0128;42.88;0.03;4
28/06/2024 04:00:44;0;24.88;16;8;0.133333;0;0;1;0.0166667;60.65;0.01;214;160;0.0018;0.0035;0.0051;0.0076;0.0101;0.0112;0.0131;0.0144;48.41;0.04;4
28/06/2024 04:01:44;0;24.94;16;0;0;0;0;0;0;269.80;0.04;215;160;0.0079;0.0149;0.0225;0.0337;0.0442;0.0502;0.0582;0.0655;215.63;0.15;4
28/06/2024 04:02:44;0;25.06;16;13;0.216667;0;0;3;0.05;373.99;0.06;215;160;0.0109;0.0205;0.0311;0.0467;0.0612;0.0698;0.0811;0.0917;297.45;0.21;4
28/06/2024 04:03:44;0;25.12;16;11;0.183333;0;0;2;0.0333333;119.03;0.02;215;160;0.0035;0.0067;0.0100;0.0149;0.0196;0.0221;0.0256;0.0285;95.13;0.07;4
28/06/2024 04:04:44;0;25.12;16;0;0;0;0;0;0;42.57;0.01;214;161;0.0013;0.0025;0.0036;0.0054;0.0072;0.0079;0.0092;0.0100;33.72;0.03;4
